"","datetime","pageNum","product_id","product","price","area","tag","reviewCount","producer_id","producer","hasGAP","hasOrganic","hasNoPesticide","hasJAS"
"3509",2022-10-24 16:40:24,36,156006,"とうもろこし【2023年8月下旬予約】TVで話題沸騰中☆富士の恩恵を最大限享受した『富士信玄とうもろこし』特大4本約1.5kg",3480,"山梨県富士河口湖町","農薬節約栽培            ",0,26893,"おおさわ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3510",2022-10-24 16:40:24,36,155216,"お待たせしました／　淡路島スイートオニオン　淡路島産玉ねぎ5ｋｇ【定期会員様へおすすめ】",2350,"兵庫県南あわじ市","農薬節約栽培            ",5,21100,"KR.vegetable","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3511",2022-10-24 16:40:24,36,96880,"フルーツのような真っ赤なアイコあります※果肉の甘さが引き立ちます！1ｋｇ",2700,"山梨県南アルプス市","農薬節約栽培            ",4,21679,"南アルプス丸吉菜園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3512",2022-10-24 16:40:24,36,156027,"とうもろこし【2023年8月下旬予約】一流レストラン御用達の完熟とうもろこし☆日本最高峰の糖度を誇る『富士信玄とうもろこし』約5kg",9480,"山梨県富士河口湖町","農薬節約栽培            ",0,26893,"おおさわ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3513",2022-10-24 16:40:24,36,152254,"とうもろこし【2023年7月上旬予約】一流レストラン御用達の完熟とうもろこし☆日本最高峰の糖度を誇る『富士信玄とうもろこし』約5kg",9480,"山梨県富士河口湖町","農薬節約栽培            ",0,26893,"おおさわ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3514",2022-10-24 16:40:24,36,89176,"【目の調子が気になる方に】1週間分の「ぎゅっとルテイン　きらきらケール」をお届け！「ぎゅっとルテイン　きらきらケール（60g）」7パックセット。",1980,"兵庫県尼崎市","農薬節約栽培            ",0,21274,"日本山村硝子","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3515",2022-10-24 16:40:24,36,152252,"とうもろこし【2023年7月上旬予約】全国のもろこし好きが虜もう戻れない☆日本最高峰の糖度を誇る『富士信玄とうもろこし』約5kg",9480,"山梨県富士河口湖町","農薬節約栽培            ",0,26893,"おおさわ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3516",2022-10-24 16:40:24,36,50859,"【10/15(土)食彩の王国放映】福王しいたけ（大サイズ椎茸/1㎏）",2700,"茨城県笠間市","農薬化学肥料不使用            ",5,22498,"田村きのこ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3517",2022-10-24 16:40:24,36,73075,"即納【太め万能サイズ】アスパラさぬきのめざめ30cm-Lサイズ1kg約33本【プロ仕様】",3500,"香川県丸亀市飯野町","農薬化学肥料不使用            ",55,20882,"農家-Sanukifuji","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3518",2022-10-24 16:40:24,36,156020,"とうもろこし【2023年8月中旬予約】クセになる圧倒的糖度☆食のプロが唸る魅惑の『富士信玄とうもろこし』お得な約3kg",6480,"山梨県富士河口湖町","農薬節約栽培            ",0,26893,"おおさわ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3519",2022-10-24 16:40:24,36,156015,"とうもろこし【2023年8月中旬予約】やみつきリピーター続出☆食のプロが唸る魅惑の『富士信玄とうもろこし』お得な約3kg",6480,"山梨県富士河口湖町","農薬節約栽培            ",0,26893,"おおさわ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3520",2022-10-24 16:40:24,36,156005,"とうもろこし【2023年8月中旬予約】TVで話題沸騰中☆富士の恩恵を最大限享受した『富士信玄とうもろこし』特大4本約1.5kg",3480,"山梨県富士河口湖町","農薬節約栽培            ",0,26893,"おおさわ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3521",2022-10-24 16:40:24,36,58249,"高原のベビーリーフ（500ｇ：250g×2パック）露地栽培・岡山県・蒜山高原産★化学農薬・化学肥料不使用",1500,"岡山県真庭市蒜山","農薬化学肥料不使用            ",0,21990,"ひるぜん高原　山田農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3522",2022-10-24 16:40:24,36,106357,"【幻の高級じゃがいも】マチルダ　5ｋｇ　混みサイズ",2600,"北海道磯谷郡蘭越町","農薬化学肥料不使用            ",0,21409,"アグ・デ・パンケ農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3523",2022-10-24 16:40:24,36,117494,"酸味が薄く甘味系の赤！「ティナズノーブル・ルバーブ」（生茎、１キロ）",1600,"長野県辰野町","慣行栽培            ",7,20656,"ほたる農園たつの","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3524",2022-10-24 16:40:24,36,98778,"百姓が育てる、なにもいれない自然栽培８品＋自家製梅干し（３00g）",3200,"静岡県富士宮市","自然栽培            ",0,29,"なごみ農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3525",2022-10-24 16:40:24,36,16880,"＜江戸時代の味＞茹でて冷凍した「究極のだだちゃ豆」（１.６ｋｇ）",5400,"山形県鶴岡市白山","農薬節約栽培            ",4,21139,"渡部康貴（よそべい）","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3526",2022-10-24 16:40:24,36,156028,"とうもろこし【2023年7月中旬予約】全国のもろこし好きが虜もう戻れない☆日本最高峰の糖度を誇る『富士信玄とうもろこし』約5kg",9480,"山梨県富士河口湖町","農薬節約栽培            ",0,26893,"おおさわ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3527",2022-10-24 16:40:24,36,156026,"とうもろこし【2023年8月中旬予約】一流レストラン御用達の完熟とうもろこし☆日本最高峰の糖度を誇る『富士信玄とうもろこし』約5kg",9480,"山梨県富士河口湖町","農薬節約栽培            ",0,26893,"おおさわ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3528",2022-10-24 16:40:24,36,156016,"とうもろこし【2023年8月下旬予約】やみつきリピーター続出☆食のプロが唸る魅惑の『富士信玄とうもろこし』お得な約3kg",6480,"山梨県富士河口湖町","農薬節約栽培            ",0,26893,"おおさわ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3529",2022-10-24 16:40:24,36,16131,"落花生の風味がそのまま！ピーナッツもやし400g(100gx4)",2200,"福岡県福岡市西区能古","農薬化学肥料不使用            ",48,21006,"能古島おがわ農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3530",2022-10-24 16:40:24,36,54421,"お家を楽しむ！「みそあそびキット」＋「冷凍だだちゃ豆」セット",4300,"山形県鶴岡市白山","農薬節約栽培            ",3,21139,"渡部康貴（よそべい）","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3531",2022-10-24 16:40:24,36,169989,"わけありB級品1kg…丹波篠山黒枝豆さや",1080,"兵庫県丹波篠山市","慣行栽培            ",0,22070,"山本くんのファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3532",2022-10-24 16:40:24,36,164756,"北海道産｜有機玉ねぎ【小玉】2.2kgと有機キタアカリ2.2kgのセット",1205,"北海道有珠郡壮瞥町","農薬化学肥料不使用            ",1,25153,"自然農業社","no_GAP","Organic","no_NoPesticide","noJAS"
"3533",2022-10-24 16:40:24,36,172061,"生姜と砂糖のみのシンプル「しょうがシロップ」",864,"千葉県山武市","農薬化学肥料不使用            ",0,20814,"サンバファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3534",2022-10-24 16:40:24,36,159950,"【北海道産】うま味水分たっぷり新じゃが！（3kg）ほくほくじゃがバター・ホテトフライにも最適！1～2人家族用",1700,"北海道茅部郡森町","慣行栽培            ",1,23672,"笹川大晃牧場","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3535",2022-10-24 16:40:24,36,113057,"【夜市限定】【秋から旬！アイコトマト】ついつい食べちゃう！カラダに優しいおやつトマト！アイコトマト（1キロ）＋150グラム追加！",1880,"愛媛県久万高原町","農薬節約栽培            ",20,25023,"とまほっぺ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3536",2022-10-24 16:40:24,36,167521,"明日発送　丹波黒大豆枝豆　日曜日まで　莢800g　　　手間要らず毛取り洗浄済み！",1500,"兵庫県多可郡多可町","農薬節約栽培            ",0,27635,"北はりま農業青年団","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3537",2022-10-24 16:40:24,36,163363,"【Mサイズ5kg】淡路島たまねぎ兵庫認証食品レシピ付き！",1600,"兵庫県南あわじ市","農薬節約栽培            ",0,23569,"あさひサンファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3538",2022-10-24 16:40:24,36,81636,"【お好きに選べる！】フレッシュハーブ詰め合わせ(合計約100g)",700,"和歌山県紀の川市","農薬節約栽培            ",3,21677,"ふじた農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3539",2022-10-24 16:40:24,36,153449,"美しいカラフル野菜スイスチャード20本",900,"長野県松本市","慣行栽培            ",0,24019,"信州きらめき菜園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3540",2022-10-24 16:40:24,36,109869,"【季節限定】ジャンボ生落花生1kg",1900,"神奈川県愛川町","農薬化学肥料不使用            ",1,23483,"有機農園けのひ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3541",2022-10-24 16:40:24,36,171258,"送料360円【北海道産！新豆】大きめ小豆！大納言450g",900,"北海道千歳市駒里","農薬化学肥料不使用            ",0,23627,"とくながファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3542",2022-10-24 16:40:24,36,58391,"高原のベビーリーフ（250g）露地栽培・岡山県・蒜山高原産★化学農薬・化学肥料不使用",900,"岡山県真庭市蒜山","農薬化学肥料不使用            ",1,21990,"ひるぜん高原　山田農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3543",2022-10-24 16:40:24,36,103976,"【秋から旬！アイコトマト】（1キロ）ついつい食べちゃう！カラダに優しいおやつトマト！アイコトマト",1880,"愛媛県久万高原町","農薬節約栽培            ",16,25023,"とまほっぺ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3544",2022-10-24 16:40:24,36,51391,"【10/15(土)食彩の王国放映】福王しいたけ（中～大サイズ椎茸/600g）",1700,"茨城県笠間市","農薬化学肥料不使用            ",3,22498,"田村きのこ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3545",2022-10-24 16:40:24,36,114536,"【有機マコモタケ】　500g",1000,"新潟県中魚沼郡津南町","自然栽培            ",2,20744,"つなん天上原菜園","no_GAP","Organic","no_NoPesticide","noJAS"
"3546",2022-10-24 16:40:24,36,156024,"とうもろこし【2023年7月中旬予約】一流レストラン御用達の完熟とうもろこし☆日本最高峰の糖度を誇る『富士信玄とうもろこし』約5kg",9480,"山梨県富士河口湖町","農薬節約栽培            ",0,26893,"おおさわ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3547",2022-10-24 16:40:24,36,156014,"とうもろこし【2023年8月上旬予約】やみつきリピーター続出☆食のプロが唸る魅惑の『富士信玄とうもろこし』お得な約3kg",6480,"山梨県富士河口湖町","農薬節約栽培            ",0,26893,"おおさわ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3548",2022-10-24 16:40:24,36,164928,"甘みとコクが強い、使い勝手のよいミヤギシロメ(500g)",300,"宮城県石巻市飯野","農薬節約栽培            ",0,22020,"あかま里山農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3549",2022-10-24 16:40:24,36,50406,"★北海道産・数量限定・おまけ付き★化学農薬・除草剤不使用カボチャ6種類各1個のセット+おもちゃカボチャのおまけ付き",4000,"北海道石狩郡当別町","農薬節約栽培            ",2,21997,"VEGGIEHILLS（ベジヒルズ）","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3550",2022-10-24 16:40:24,36,158915,"ありがとうの干し芋せんべい（80g）",1500,"茨城県土浦市","農薬化学肥料不使用            ",0,20210,"いのちの郷","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3551",2022-10-24 16:40:24,36,166933,"2022年産自然栽培にんにく青森県五戸町産無肥料農薬類一切不使用佐々木健康自然農園",3200,"青森県三戸郡五戸町","自然栽培            ",1,25919,"佐々木健康自然農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3552",2022-10-24 16:40:24,36,156019,"とうもろこし【2023年7月下旬予約】クセになる圧倒的糖度☆食のプロが唸る魅惑の『富士信玄とうもろこし』お得な約3kg",6480,"山梨県富士河口湖町","農薬節約栽培            ",0,26893,"おおさわ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3553",2022-10-24 16:40:24,36,160374,"完熟で美味！濃味(こいあじ)フルーツトマト1kg",1600,"岡山県高梁市","農薬節約栽培            ",4,27435,"しらいし農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3554",2022-10-24 16:40:24,36,168420,"お得な訳あり2キロ<U+2728>『ジュ～シ～』食べ比べ茄子！茄子がおいしい！固定種の自然栽培です！",1273,"広島県廿日市市","自然栽培            ",0,20811,"日本農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3555",2022-10-24 16:40:24,36,115301,"ほんのり甘くてシャキシャキ！美野菜　低カリウムレタス（約65g×5パック）",1500,"福井県三方郡美浜町","農薬化学肥料不使用            ",0,25481,"アグリト株式会社","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3556",2022-10-24 16:40:24,36,65123,"瀬戸内しいたけ1,200g",3780,"兵庫県相生市矢野町小河","農薬化学肥料不使用            ",0,22454,"深山農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3557",2022-10-24 16:40:24,36,130163,"小分け200ｇ×6パック",4800,"山形県鶴岡市白山","慣行栽培            ",1,21139,"渡部康貴（よそべい）","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3558",2022-10-24 16:40:24,36,152489,"大地の恵み！淡路島の完熟玉ねぎ(3kg)",1250,"兵庫県南あわじ市","農薬節約栽培            ",36,23457,"わいわいベジタブル","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3559",2022-10-24 16:40:24,36,82787,"レタスでカルシウム補給！牛乳と同等のカルシウムを含み、一般レタスの約6倍！さらに約9倍のβ-カロテンを含むフリルレタス10袋セットです【栽培期間中農薬不使用・完全閉鎖型水耕栽培】",3000,"福島県喜多方市","農薬節約栽培            ",4,23895,"ＡＭＬ植物研究所","no_GAP","no_Organic","NoPesticide","noJAS"
"3560",2022-10-24 16:40:24,36,12814,"希少な固定種　ステラミニトマト(1kg)　農薬化学肥料不使用",1080,"秋田県山本郡三種町","農薬化学肥料不使用            ",0,20521,"イワンファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3561",2022-10-24 16:40:24,36,71353,"コリコリ新食感！はなびらたけお手軽10パック入り",2916,"長野県飯田市松尾城","慣行栽培            ",5,23492,"きのこや松下","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3562",2022-10-24 16:40:24,36,125745,"【香り爽やか！自家製タバスコ作りませんか？】幻の唐辛子「香川本鷹」の赤唐辛子300g（生・写真レシピ付）",2670,"香川県丸亀市","農薬化学肥料不使用            ",0,22930,"島旅農園「ほとり」","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3563",2022-10-24 16:40:24,36,146210,"""晩期""丹波篠山黒枝豆さや1.2g10/21(金)～10/27(木)順次発送",3200,"兵庫県丹波篠山市","慣行栽培            ",2,22070,"山本くんのファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3564",2022-10-24 16:40:24,36,118731,"乾燥　ジャワとうがらし30g",1500,"愛知県弥富市","農薬化学肥料不使用            ",1,21779,"ベジフルファーム　しょう","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3565",2022-10-24 16:40:24,36,171671,"丹波篠山　黒枝豆　さや700g【産地直送】",1200,"兵庫県丹波篠山市","慣行栽培            ",1,27408,"丹波篠山　山の芋畑","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3566",2022-10-24 16:40:24,36,110967,"【収穫そのまま】★数量限定★農薬除草剤不使用さつまいも　”なると金時”　3kg",2400,"北海道石狩郡当別町","農薬化学肥料不使用            ",0,21997,"VEGGIEHILLS（ベジヒルズ）","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3567",2022-10-24 16:40:24,36,167874,"明日発送　丹波黒大豆枝豆　お試し　日曜日まで　莢　450g手間要らず、毛取り洗浄済み！",800,"兵庫県多可郡多可町","農薬節約栽培            ",1,27635,"北はりま農業青年団","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3568",2022-10-24 16:40:24,36,169499,"10月のスペシャルセット第２弾！80サイズ3300円相当　本当は甘い<U+2B50>小さくてかわいい渋柿と自然栽培果物野菜セット自然農法果樹園アイアイファームボリスブラウンの特別な有精卵2個付き<U+2B50>クール便",1980,"茨城県常陸大宮市","自然栽培            ",1,37,"自然農法果樹園アイアイファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3569",2022-10-24 16:40:24,36,83921,"【森育ちの原木シイタケ】原木椎茸の旨みギュギュっと！乾燥スライスシイタケ１パック（50g）※60サイズ　まとめ買い3個まで",440,"大阪府交野市","自然栽培            ",0,21763,"野村ファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3570",2022-10-24 16:40:24,36,115303,"ほんのり甘くてシャキシャキ！美野菜　低カリウムレタス（約65g×10パック）",2900,"福井県三方郡美浜町","農薬化学肥料不使用            ",0,25481,"アグリト株式会社","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3571",2022-10-24 16:40:24,36,164132,"【お試しセット】ビーツ本来の甘さを引き出した　冷凍ペースト&ダイスカット",1000,"広島県東広島市志和町","慣行栽培            ",0,27539,"LOVE&BEETS","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3572",2022-10-24 16:40:24,36,11624,"うぶやまの風小さい季節の野菜セット",2200,"熊本県阿蘇郡","農薬化学肥料不使用            ",12,20196,"うぶやまの風","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3573",2022-10-24 16:40:24,36,41135,"【未カット小ネギ】まとめて１㎏！使い勝手抜群！薬味だけじゃもったいない水耕小ねぎ",1100,"千葉県八街市","農薬節約栽培            ",49,20940,"グリーンファーム落合","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3574",2022-10-24 16:40:24,36,158134,"【激辛注意！】沖縄県産島とうがらし　500g",4500,"沖縄県沖縄市","農薬化学肥料不使用            ",0,27400,"農業生産法人ワイズ農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3575",2022-10-24 16:40:24,36,125806,"【本州エリア】【まとめてお得】農薬・化学肥料不使用栽培のケール【５ｋｇ5600円】",5600,"千葉県佐倉市","農薬化学肥料不使用            ",0,20805,"在来農場","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3576",2022-10-24 16:40:24,36,102188,"【１㎏】酵素まるっと！瀬戸内お野菜パパイヤ（青パパイヤ１～２個）",1200,"山口県熊毛郡","農薬化学肥料不使用            ",1,25039,"あじあふぁーむ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3577",2022-10-24 16:40:24,36,168099,"《有機JAS》自然栽培！　今が旬!!生落花生　高級品種中手豊　1キロ!!",1680,"埼玉県所沢市","自然栽培            ",0,26308,"南永井有機農園","no_GAP","Organic","no_NoPesticide","JAS"
"3578",2022-10-24 16:40:24,36,166396,"ハラペーニョ1Kg！　ぽっこり、肉厚、メキシコの青唐辛子で元気倍増！！",1300,"長野県阿智村","農薬化学肥料不使用            ",0,21675,"阿智ファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3579",2022-10-24 16:40:24,36,164753,"北海道産｜有機玉ねぎ【小玉】4.5kgと有機キタアカリ4.5kgのセット",2403,"北海道有珠郡壮瞥町","農薬化学肥料不使用            ",0,25153,"自然農業社","no_GAP","Organic","no_NoPesticide","noJAS"
"3580",2022-10-24 16:40:24,36,148611,"規格外！傷あり、長芋3キロ！",2000,"岩手県軽米町","農薬化学肥料不使用            ",4,23223,"大久保農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3581",2022-10-24 16:40:24,36,167021,"【自然栽培】固定種かぼちゃセット３品種◆農薬・肥料不使用｜カボチャ｜南瓜",2851,"兵庫県三田市","自然栽培            ",0,21639,"シンフォニアファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3582",2022-10-24 16:40:24,36,167649,"秋が旬の祭り！鮮度バツグン！大粒落花生　おおまさり（1kg）",2203,"千葉県印西市","農薬化学肥料不使用            ",0,20793,"柴海農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3583",2022-10-24 16:40:24,36,91542,"艶・張り抜群！！　旬の夏秋ナス☆　（10本、約1kg）",1000,"栃木県真岡市","慣行栽培            ",5,23180,"HeartichFarm(ハーティッチファーム)","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3584",2022-10-24 16:40:24,36,165060,"【森育ちの原木シイタケ】原木椎茸の旨みギュギュっと！乾燥スライスシイタケ１パック（50g）※80サイズ　まとめ買い8個まで",440,"大阪府交野市","自然栽培            ",0,21763,"野村ファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3585",2022-10-24 16:40:24,36,49279,"【森育ちの原木シイタケ】原木椎茸の旨みギュギュっと！乾燥シイタケ丸　1パック(50g)※６０サイズ　まとめ買い３個まで",550,"大阪府交野市","自然栽培            ",0,21763,"野村ファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3586",2022-10-24 16:40:24,36,104897,"今が旬！蒸かすだけで美味しい、ホクホクの有機キタアカリ（北海道産）９kgM以上",2571,"北海道有珠郡壮瞥町","農薬化学肥料不使用            ",1,25153,"自然農業社","no_GAP","Organic","no_NoPesticide","noJAS"
"3587",2022-10-24 16:40:24,36,96457,"お漬物に最適ですよ☆　小茄子のセット！（500gx2袋）",1000,"栃木県真岡市","慣行栽培            ",5,23180,"HeartichFarm(ハーティッチファーム)","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3588",2022-10-24 16:40:24,36,164463,"自然栽培ピーマン糀（詰替用）",918,"福島県伊達市","自然栽培            ",0,20430,"フェルムナチュレール・コクブン","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3589",2022-10-24 16:40:24,36,164644,"北海道産黒千石大豆2(レターパックで発送します）",1760,"北海道磯谷郡","慣行栽培            ",0,26148,"ファームトピア","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3590",2022-10-24 16:40:24,36,52811,"『ばんしぃ』ばんばファームの椎茸",1750,"栃木県宇都宮市","農薬化学肥料不使用            ",3,21984,"ばんばファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3591",2022-10-24 16:40:24,36,159877,"サッと使える！ドライにんにくチップ",600,"愛知県東海市","自然栽培            ",0,22822,"organicfarmなないろ工房","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3592",2022-10-24 16:40:24,36,101687,"富士山麓！自然栽培（なにもいれない）夏野菜たち８品+みそ５００ｇ＋梅干し３００ｇ",4900,"静岡県富士宮市","自然栽培            ",0,29,"なごみ農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3593",2022-10-24 16:40:24,36,115306,"ほんのり甘くてシャキシャキ！美野菜　低カリウムレタス（約65g×20パック）",5500,"福井県三方郡美浜町","農薬化学肥料不使用            ",0,25481,"アグリト株式会社","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3594",2022-10-24 16:40:24,36,119323,"【原木栽培】やっぱりどんこ<U+2763><U+FE0F>肉厚ジューシー<U+2763><U+FE0F>
味と香が違います<U+203C><U+FE0F>徳用どんこ(500g)
伊豆天城産乾しいたけ　
無添加！無農薬！干し椎茸　清助しいたけ",4500,"静岡県伊豆市","自然栽培            ",3,24329,"みのりや","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3595",2022-10-24 16:40:24,36,108185,"味が濃い！有機ベビーリーフ[4パック・200ｇ]",3456,"茨城県つくば市上郷","農薬節約栽培            ",0,21335,"有機農園モアーク","no_GAP","Organic","no_NoPesticide","noJAS"
"3596",2022-10-24 16:40:24,36,163645,"今が旬！蒸かすだけで美味しい、ホクホクの有機キタアカリ（北海道産）13.5kgM以上",3906,"北海道有珠郡壮瞥町","農薬化学肥料不使用            ",0,25153,"自然農業社","no_GAP","Organic","no_NoPesticide","noJAS"
"3597",2022-10-24 16:40:24,36,167537,"明日発送　丹波黒大豆枝豆　日曜日まで　
莢1.６キロ　　　　手間要らず毛取り洗浄済み！",2800,"兵庫県多可郡多可町","農薬節約栽培            ",0,27635,"北はりま農業青年団","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3598",2022-10-24 16:40:24,36,163319,"長岡野菜　赤ずいき1kg",900,"新潟県長岡市","慣行栽培            ",2,23982,"えちごfarmfamily","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3599",2022-10-24 16:40:24,36,167365,"糖度最高！　紅はるか（土付き）3kg",2200,"兵庫県新温泉町　棕櫚並木の里","慣行栽培            ",0,23751,"吟風農園　食卓をゴキゲンに！","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3600",2022-10-24 16:40:24,36,103088,"フレッシュ！沖縄県産レモングラス・茎【1kg】",1860,"沖縄県糸満市","慣行栽培            ",1,25030,"78ハーブ園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3601",2022-10-24 16:40:28,37,157243,"【朝市限定】【秋から旬！トマトベリー】久万高原のフルーツトマト、ベリーベリー<U+2661>トマトベリー（1キロ）＋150グラム追加！",1980,"愛媛県久万高原町","農薬節約栽培            ",10,25023,"とまほっぺ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3602",2022-10-24 16:40:28,37,47829,"赤ピーマン1.5㎏　緑ピーマンとの混合もたまわります",1500,"長野県塩尻市","農薬節約栽培            ",1,21713,"信州霧訪農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3603",2022-10-24 16:40:28,37,164859,"【ゆでたらおいしい”生“落花生】八街産どろ付き”おおまさり“【3kg】",5394,"千葉県八街市","慣行栽培            ",0,26865,"アグリヨシノ","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3604",2022-10-24 16:40:28,37,170416,"ミニ冬瓜、新生姜セット",1500,"徳島県三好郡東みよし町","慣行栽培            ",0,22329,"やすい農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3605",2022-10-24 16:40:28,37,160535,"【来シーズン予約便11月初旬発送】
艶々でピッカピカ！りぼんのトマト（プチぷよ）約1.2キロ",2700,"兵庫県三木市吉川町","慣行栽培            ",0,27414,"にしもとファーム","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3606",2022-10-24 16:40:28,37,16230,"落花生の風味がそのまま！ピーナッツもやし200g(100gx2)",1100,"福岡県福岡市西区能古","農薬化学肥料不使用            ",7,21006,"能古島おがわ農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3607",2022-10-24 16:40:28,37,100304,"【激安！数量限定】大蔵トマト4Kg【凸凹大中玉／4Kg箱詰め放題】",1400,"山形県大蔵村","農薬節約栽培            ",1,24846,"大蔵BASE","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3608",2022-10-24 16:40:28,37,165701,"大粒落花生　おおまさり　ゆで落花生用　３ｋｇ",3500,"長野県上伊那郡南箕輪村","慣行栽培            ",0,20464,"農ｉｎｇやまだ屋","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3609",2022-10-24 16:40:28,37,135846,"バラ詰め。魂のほうれん草　(大きな袋に3kg）　　ハウス栽培佐賀脊振山麓産(￣▽￣)",3600,"佐賀県神埼市脊振町","農薬節約栽培            ",50,24495,"とんぼ農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
"3610",2022-10-24 16:40:28,37,157137,"100g<U+2728>旨さが止まらないトマト<U+0001F345>こんなに食べちゃた！自然の甘味が口いっぱい！自然栽培",300,"広島県廿日市市","自然栽培            ",0,20811,"日本農園","no_GAP","no_Organic","no_NoPesticide","noJAS"
